,content,like_count,comment_count,date
396,"Ryan Elizabeth Danila
• 3rd+
Client Manager at World Wide Technology
8mo8 monthsTake a look at this three-minute overview of the WWT Digital Platform, AKA ""The Google for IT"", by Chief Technology Advisor, Rick Piña. You can get full access to the Platform yourself by visiting wwt.com and registering in the top right corner of your screen.
…see more
Video Overview of WWT's Digital Platform
worldwidewire.wwt.com
",7,0,8mo •
397,"In part one of our new Business Continuity Talks Series, WWT experts discuss information around use cases for #remoteworking, home agents, tech solutions and more. Check it out here and stay tuned for more: http://ms.spr.ly/6047TgzfV
Activate link to view larger image.
",77,1,8mo •
398,"Digital tools such as #telehealth, remote patient monitoring, data analytics, and consumer-facing AI-based chatbots could play a role in improving patient care. Read more about how the digital patient experience is changing and how WWT can help: http://ms.spr.ly/6046TgpvE
…see more
How the Digital Patient Experience Is Being Redefined
wwt.com • 5 min read
",48,0,8mo •
399,"Eric Coates
• 2nd
Stay safe!
8mo • Edited8 monthsJoe Berger shares '4 Ways To Grow A Positive Company Culture With Your Remote Team':

#wwtlife


…see more
4 Ways To Grow A Positive Company Culture With Your Remote Team
worldwidewire.wwt.com • 1 min read
",24,0,8mo •
400,"Software-defined infrastructure and automation will cause a large disruption to the infrastructure #engineering workforce. What are you and your teams doing to make sure your organization is ready for this disruption? http://ms.spr.ly/6044T5UMG
Infrastructure Engineers Are Being Disrupted
wwt.com • 4 min read
",37,0,8mo •
401,"The restaurant industry is changing before our eyes on a daily basis. Is your business doing enough, fast enough? We can help you get up to speed with immediate and long-term solutions: http://ms.spr.ly/6042TgEaM
The Future of Restaurants in a ""Contactless"" World
ms.spr.ly
",46,0,8mo •
402,"We are honored to be recognized as a winner of the 2020 Bay Area Best Places To Work, an awards program presented by the San Francisco Business Times and the Silicon Valley Business Journal. http://ms.spr.ly/6043TgPoN
World Wide Technology Recognized as 2020 Bay Area Best Places to Work
wwt.com
",130,2,8mo •
403,"Jeff Strauss
• 2nd
Technical Advisor. International Speaker. Problem Solver.
8mo8 monthsI'm looking forward to tomorrow morning, when I'll have the opportunity to spend a few minutes during World Wide Technology's global Advanced Technology Strategy Meeting (ATSM) to introduce our upcoming dev event and COVID-19 fundraiser, #DevAroundTheSun.

Can't wait!
…see more
Dev Around the Sun
devaroundthesun.org • 1 min read
",6,0,8mo •
404,"Just like that, nearly every industry now has to cater to the grab-and-go mindset. So, here are a few things we know about grab-and-goers that we predict will ring true, even as the world of consumer behavior adapts and changes around us: http://ms.spr.ly/6045Tg1Yt
…see more
What to Know About the Grab-and-Go Audience
wwt.com • 3 min read
",41,0,8mo •
405,"In this workshop, you will learn how cloud data services can help you implement a data strategy that spans private, public and hybrid clouds to deliver a cohesive and optimized architecture. http://ms.spr.ly/6043TgDFf
NetApp Cloud Data Management Workshop
wwt.com • 1 min read
",31,0,8mo •
406,"World Wide Technology Public Sector
2,851 followers
8mo8 monthsThe quick and radical overhaul of government work presents a mixture of new security challenges, and an opportunity to accelerate projects. More on this from John Evans, WWT's Chief Technology Adviser in a StateScoop here: http://ms.spr.ly/6041T5CTF
…see more
StateScoop: The coronavirus pandemic could crush states' digital transformation
wwt.com • 1 min read
",8,0,8mo •
407,"LaunchCode
14,162 followers
8mo8 monthsOn their #softwaredevelopment podcast, World Wide Technology discusses #LaunchCode CoderGirl alum, Joy Richardson's journey to joining their team as a developer. Joy mentions that her #apprenticeship encouraged her to always continue learning. Listen in!
…see more
LaunchCode Apprenticeships
wwtapps.podbean.com
",11,0,8mo •
408,"Derrick Monahan, WWT Cloud Networking Architect: “Due to the fluid nature of where data, applications, and services reside, along with a need for a more integrated security strategy, Cisco SD-WAN Cloud Hub with Google Cloud Platform will be a key architectural step to accelerating our customers digital strategy."" More here from WWT:
…see more
Modernize Enterprise Networking with Cisco SD-WAN and Google Cloud
wwt.com • 1 min read
",38,0,8mo •
409,"In this #TEC17 podcast, experts sit down to discuss cloud data management, what it entails and how companies can successfully manage ownership and control of their own data. Give it a listen and let us know your thoughts! http://ms.spr.ly/6049T5hSd
…see more
TEC17 Podcast: Cloud Data Management
wwt.com • 1 min read
",26,0,8mo •
410,"""Our number one priority is and will always be the safety and well-being of our employees."" Jim Kavanaugh, WWT CEO and Co-Founder.
Loaded:
Play
Back to start of video
Current time 
0:00
/
Duration 
0:58
 Unmute
Turn fullscreen on
WWT Health & Safety
",373,1,8mo •
411,"In this episode of WWT's Software Development Podcast, you will learn how our teams work and collaborate in our #virtualoffice and share the tools and techniques used to enable this collaboration for #workingremote. http://ms.spr.ly/6049T5UzS
Activate link to view larger image.
",34,0,8mo •
412,"As an unprecedented situation rapidly evolves, it’s hard to know what technologies are the best fit for your organizational needs. Discover solutions based on your unique case here: http://ms.spr.ly/6049T5g7X
Activate link to view larger image.
",55,0,8mo •
413,"Understanding how #VMware Cloud Foundation works, what its strengths/weaknesses are and how to best utilize VCF is 🔑 to properly leverage VMware's portfolio. This briefing will help you decide if VCF is right for you. Request today: http://ms.spr.ly/6046T5ww6
…see more
VMware Cloud Foundation Briefing
wwt.com • 1 min read
",44,0,8mo •
414,"It’s critical that contact centers can enable agents to #workfromhome. But this requires considering these four key technology domains, so organizations can balance the needs of customers with the health and safety of home agents: http://ms.spr.ly/6044T5wwa #remotework
…see more
Home Agents
wwt.com • 1 min read
",43,0,8mo •
415,"This week WWT would have normally held our annual Spring Blood Drive. As an alternative, Mercy offered to set aside time at their Blood Donation Center within the hospital for WWT employees to safely donate to those in need. Thank you, Mercy and to the amazing employees (more than just pictured here) that donated!
…see more
+1
Activate link to view larger image.
",263,6,8mo •
416,"In Human Resources Online, Ann Marr, VP, Global Human Resources shares a checklist for HR leaders, including being proactive to employees’ expectations and having the habit of always improving. http://ms.spr.ly/6043T5gAx
#LeadershipLessons: Never rest on your laurels
ms.spr.ly
",140,1,8mo •
417,"Ferréol Hoppenot
• 3rd+
Leading a team ""connecting passionate people to their mission by simplifying the digital workplace"" ! 💚💪🚀
8mo8 months👩‍⚕👨‍⚕🎥 Learn how we help healthcare locations use our Cisco Meraki Cameras to minimize the use of Personal Protective Equipment (PPE), an innovative approach to helping providers conserve valuable resources !

Thanks and for sharing and for the partnership ! 💚




…see more
Using Meraki Cameras in Healthcare to Conserve PPE
wwt.com • 2 min read
",17,0,8mo •
418,"In part two of the WWT #multicloud podcast series, Kevin McCarthy and Bryan Seefeld discuss how WWT works with customers who have matured in their multicloud environment. Listen here: http://ms.spr.ly/6048T5VfI
Video Podcast: Achieving Success in a Multicloud Environment
Video Podcast: Achieving Success in a Multicloud Environment
wwt.com
",22,0,8mo •
419,"Service providers across the 🌎 are under immense pressure to monetize 5G infrastructure investments while driving costs out of their business models. To help guide the way we put together five solutions service providers need to leverage in order to pave the way to success: http://ms.spr.ly/6044T5w1C
…see more
5 Steps Operators Must Take to Monetize 5G
wwt.com • 1 min read
",22,1,8mo •
420,"World Wide Technology Public Sector
2,851 followers
8mo8 monthsIn this time of continued uncertainty, federal agencies are looking to the industry for answers as well as solutions on how to best leverage artificial intelligence for a remote workforce. In his latest article, World Wide Technology Chief Technology Advisor for Public Sector Rick Piña shares his insight on the future impact of AI and human capital:
…see more
Activate link to view larger image.
",24,0,8mo •
